"id","worksite_city","state_Id"
"12093","windosr mills","320"
"12094","frazer","338"
"12095","holly  springs","333"
"12096","moriaty","331"
"12097","lake ann","322"
"12098","antelope","305"
"12099","cuperino","305"
"12100","commerce twp","322"
"12101","lampasas","343"
"12102","harrison","327"
"12103","barre","321"
"12104","carthage","342"
"12105","the woodland","343"
"12106","farmington mills","322"
"12107","waterford","307"
"12108","cary","310"
"12109","blacksburn","346"
"12110","olivia","323"
"12111","burford","310"
"12112","rapid city","342"
"12113","bloomfield","322"
"12114","warren","345"
"12115","norridge","313"
"12116","colusa","305"
"12117","waterman","313"
"12118","burnt hills","332"
"12119","alapharetta","310"
"12120","turlcok","305"
"12121","sweetwater","342"
"12122","southwick","321"
"12123","grenada","324"
"12124","pulaski","304"
"12125","land o lake","309"
"12126","radford","338"
"12127","plymouth","333"
"12128","richmond","325"
"12129","big sky","326"
"12130","west provo","344"
"12131","south albany","332"
"12132","newport beac","305"
"12133","marion","316"
"12134","philadelpia","338"
"12135","higham","321"
"12136","williamstown","348"
"12137","se leesburg","346"
"12138","johson city","342"
"12139","holmes","332"
"12140","mcgarth","302"
"12141","benonville","304"
"12142","center","306"
"12143","powhatan","346"
"12144","prichard","348"
"12145","tower 2, bloc 83","333"
"12146","mount laurel\t","330"
"12147","austina","343"
"12148","soledad","305"
"12149","houston","338"
"12150","nevada","328"
"12151","sugarcreek","335"
"12152","broken bow","327"
"12153","new york.","332"
"12154","greentree","338"
"12155","saint paul, tx 75098","343"
"12156","german town","342"
"12157","gilman","313"
"12158","greenwood villages","306"
"12159","new albay","335"
"12160","honey brook","338"
"12161","manahawkin","330"
"12162","foster","305"
"12163","madsion","349"
"12164","suite 280","321"
"12165","vacaville,","305"
"12166","orville","335"
"12167","auburn hilll","322"
"12168","chicsgo","313"
"12169","champagin","313"
"12170","champign","313"
"12171","addison, tx75001","343"
"12172","$83,500.00","317"
"12173","elmonte","305"
"12174","lakewood village","343"
"12175","coral gable","309"
"12176","mcgehee","304"
"12177","honsdale","338"
"12178","bonney laye","347"
"12179","richton park","313"
"12180","arverne","332"
"12181","new gretna","330"
"12182","palo alto","322"
"12183","apt h","335"
"12184","vienna","348"
"12185","maui","311"
"12186","yarrowpoint","347"
"12187","apt 2113","343"
"12188","clarence center","332"
"12189","rochester","313"
"12190","apt #205","346"
"12191","gladstone","325"
"12192","raceland","318"
"12193","washignton",""
"12194","s. plainfield","330"
"12195","titusville,","330"
"12196","melo park","305"
"12197","washington, d.c",""
"12198","la canada flt","305"
"12199","bldg 3","331"
"12200","osprey","309"
"12201","collinsville,","313"
"12202","land o?lakes","309"
"12203","big bear","305"
"12204","edgewater","335"
"12205","irving\t","343"
"12206","lower kalskag","302"
"12207","union city","342"
"12208","wewahitchka","309"
"12209","moreland hills","335"
"12210","jersey street","330"
"12211","northway","302"
"12212","buffalo,","332"
"12213","bayonne city","330"
"12214","johnson city\t\t\t\t\t","342"
"12215","matawan,","330"
"12216","suffield","307"
"12217","joppa","320"
"12218","minooka","313"
"12219","hughesville","320"
"12220","st. albans","332"
"12221","gary","323"
"12222","wobrun","321"
"12223","wildlight","309"
"12224","laurel","330"
"12225","acushnet","321"
"12226","trinidad","343"
"12227","chicago, il 60601","313"
"12228","nantucket","321"
"12229","hilliard","309"
"12230","dearborn","310"
"12231","lowel","321"
"12232","williston park","332"
"12233","chinook","326"
"12234","fairfield","344"
"12235","thosand oaks","305"
"12236","byrdstown","342"
"12237","upper freehold","330"
"12238","s. burlington","345"
"12239","hayward blvd.","305"
"12240","shallowater","343"
"12241","flanders/roxbury township","330"
"12242","des plaines, il","313"
"12243","apollo beach","309"
"12244","farmers branch\t\t\t\t\t\t","343"
"12245","spring lake","333"
"12246","mulvane","316"
"12247","raritan, nj","330"
"12248","spencer","321"
"12249","rosamond","305"
"12250","redford charter twp","322"
"12251","huntingburg","314"
"12252","college station,","343"
"12253","platteville","306"
"12254","boiceville","332"
"12255","cloverdale","305"
"12256","deephaven","323"
"12257","ardmore","342"
"12258","dayton","309"
"12259","new york","303"
"12260","maspeth,","332"
"12261","troutville","346"
"12262","climax","306"
"12263","wando","340"
"12264","killona","318"
"12265","florham","330"
"12266","arkansas","343"
"12267","merrellville","314"
"12268","mt clemens","322"
"12269","bayard","331"
"12270","south  san francisco","305"
"12271","sommerville","321"
"12272","algiers","318"
"12273","paulo alto","305"
"12274","castroville","343"
"12275","middlesex","333"
"12276","kirskville","325"
"12277","bucyrus","316"
"12278","palm beach gardens","310"
"12279","midland","338"
"12280","lithium heights","320"
"12281","bingen","347"
"12282","windcrest","343"
"12283","monanca","338"
"12284","bethlehem","307"
"12285","montevallo","301"
"12286","east bloomfield hills","322"
"12287","ben lomond","305"
"12288","85281","303"
"12289","manchester city","329"
"12290","londonbury","329"
"12291","colmbus","310"
"12292","falls city","327"
"12293","north qunicy","321"
"12294","diboll","343"
"12295","n brunswick","330"
"12296","ruckersville","346"
"12297","warroad","323"
"12298","¿san antonio","343"
"12299","sardis","324"
"12300","hellertown","338"
"12301","suunyvale","305"
"12302","rochester, ny","332"
"12303","roggen","306"
"12304","milligan","342"
"12305","palmetto","310"
"12306","prairie du chien","349"
"12307","suite 450",""
"12308","north baltimore","335"
"12309","ste 201","347"
"12310","crawford","327"
"12311","parsnippany","330"
"12312","concrete","347"
"12313","suite 3500","343"
"12314","desert center","305"
"12315","east rockaway","332"
"12316","riverside","330"
"12317","st peterburg","309"
"12318","bethel island,","305"
"12319","glendive","326"
"12320","mukwonago","349"
"12321","mountain","305"
"12322","northbridge","305"
"12323","cardiff-by-the-sea","305"
"12324","brookhaven","324"
"12325","flemming island","309"
"12326","bluffon","340"
"12327","lindsay","327"
"12328","evansville","350"
"12329","walhalla","340"
"12330","st. paul","327"
"12331","white house","342"
"12332","tigerville","340"
"12333","court spring","343"
"12334","brown city","322"
"12335","palestine","343"
"12336","carlsbad,","305"
"12337","calumet park","313"
"12338","smithville","343"
"12339","belmont","329"
"12340","alen","343"
"12341","newton/waban","321"
"12342","jane","325"
"12343","bartesville","336"
"12344","solon","313"
"12345","okarche","336"
"12346","apt 126","343"
"12347","silver-spring","320"
"12348","clearwater","323"
"12349","cleveland heighs","335"
"12350","ellabell","310"
"12351","apt 2","332"
"12352","tamuniing",""
"12353","addision","343"
"12354","geneva","301"
"12355","plumas lake","305"
"12356","rural hall","333"
"12357","syracuse","333"
"12358","johnsburg","313"
"12359","ste 45d","332"
"12360","mt. arlington","330"
"12361","wadley","310"
"12362","glenwood","330"
"12363","berkely heights","330"
"12364","stanley","333"
"12365","lynchburg","335"
"12366","rockport","343"
"12367","212 galveston island ln","343"
"12368","sweetwater","309"
"12369","biscoe","333"
"12370","27th floor","332"
"12371","athensg","310"
"12372","blueash","335"
"12373","prairie","323"
"12374","north newtom","316"
"12375","overland park,","316"
"12376","newark, ca 94560","305"
"12377","gillette","350"
"12378","purcell","336"
"12379","flower mound","343"
"12380","roma","343"
"12381","mcm","337"
"12382","guayama",""
"12383","hoosick","332"
"12384","austin tx","343"
"12385","holmes","338"
"12386","mcfarland","305"
"12387","des plaine","313"
"12388","west brookfield","321"
"12389","northfield","321"
"12390","minneaoplis","323"
"12391","arden hills, mn","323"
"12392","oklahoma city, ok","336"
"12393","cityort","305"
"12394","morris plain","330"
"12395","neosho","325"
"12396","kobuk","302"
"12397","tonkawa","336"
"12398","lugoff","340"
"12399","deering","302"
"12400","selawik","302"
"12401","bunnell","309"
"12402","brandenburg","317"
"12403","south chesterfield","346"
"12404","union","335"
"12405","catano",""
"12406","tiffin","315"
"12407","west bulrington","315"
"12408","new ulm","323"
"12409","brush","306"
"12410","dr.berkeley heights","330"
"12411","cuba","332"
"12412","cardiff","305"
"12413","fallsington","338"
"12414","ambler","302"
"12415","o fallon\t","325"
"12416","sun city","305"
"12417","copperas cove","343"
"12418","moreland","310"
"12419","englewood heights","330"
"12420","troup","343"
"12421","wheatland","350"
"12422","turnwater","347"
"12423","suite 105","346"
"12424","agana heights",""
"12425","dove","308"
"12426","atlanta\t","310"
"12427","mecca","305"
"12428","burton","322"
"12429","lilesville","333"
"12430","suite 301","307"
"12431","hauppage","332"
"12432","huntsville,","301"
"12433","vienna","335"
"12434","indanapolis","314"
"12435","aledo","343"
"12436","philaldelphia","338"
"12437","monmouth jn","330"
"12438","elwood","316"
"12439","mifflinville","338"
"12440","worthington hills","317"
"12441","benbrook","343"
"12442","suite 110","310"
"12443","willmigton","308"
"12444","ste. d","301"
"12445","bakersfield,","305"
"12446","south houston","343"
"12447","indianapollis","314"
"12448","jamacia","332"
"12449","south hutchinson","316"
"12450","plainboro","330"
"12451","cottonwood falls","316"
"12452","bastrop","318"
"12453","savahnah","310"
"12454","maryland  heights","325"
"12455","university park","309"
"12456","arrison","330"
"12457","new baltimore","322"
"12458","coto de caza","305"
"12459","beatrice","327"
"12460","jeffersonville","310"
"12461","mer rouge","318"
"12462","s el monte","305"
"12463","bowling green","346"
"12464","oakridge","342"
"12465","land o' lakes\t","309"
"12466","atkinson","349"
"12467","nazareth",""
"12468","georgetown","314"
"12469","columbia falls","326"
"12470","hitchcock","343"
"12471","corning tower","332"
"12472","bryan","335"
"12473","atkinson","327"
"12474","swainsboro","310"
"12475","paulding","335"
"12476","1630 delano st, unit 33, milpitas,","305"
"12477","seymour","349"
"12478","kanas city","316"
"12479","hamilton","342"
"12480","kreamer","338"
"12481","round lake beach","313"
"12482","rochestor","332"
"12483","arlington","345"
"12484","jacksonville, fl","309"
"12485","deraborn","322"
"12486","ca 95134\t","305"
"12487","howard","332"
"12488","lawrnceville","330"
"12489","pacific","347"
"12490","spring hill","343"
"12491","ste 100","320"
"12492","columbas","324"
"12493","hauula","311"
"12494","13th floor","347"
"12495","kenai","302"
"12496","baltimore,","320"
"12497","north columbus","335"
"12498","harris","343"
"12499","durham","337"
"12500","yatahey","331"
"12501","anasco",""
"12502","burlington,","333"
"12503","crestone","306"
"12504","leavenworth","347"
"12505","st. marys","335"
"12506","auroroa","313"
"12507","barnegat","330"
"12508","bensalem township","338"
"12509","deerwood","323"
"12510","mosley","346"
"12511","pennington,","330"
"12512","dowers grove","313"
"12513","shungnak","302"
"12514","port isabel","343"
"12515","woodhills","305"
"12516","hersheyl","338"
"12517","ann  arbor","322"
"12518","blue diamond","328"
"12519","marion","304"
"12520","noorvik","302"
"12521","wesley chappel","309"
"12522","chicago dwntn","313"
"12523","mcadoo","338"
"12524","lebanaon","314"
"12525","copper canyon","343"
"12526","noatak","302"
"12527","koyuk","302"
"12528","kivalina","302"
"12529","bow","329"
"12530","las veags","328"
"12531","stovall","333"
"12532","apt k","346"
"12533","norrsitwon","338"
"12534","locust","333"
"12535","brooklyn","323"
"12536","folley","301"
"12537","park city","313"
"12538","mechanicsburg,","338"
"12539","iron station","333"
"12540","kewaunee","349"
"12541","baltimore","322"
"12542","wainscott","332"
"12543","fort carson","306"
"12544","smithville","325"
"12545","boys town","327"
"12546","ringoes","330"
"12547","north clarendon","345"
"12548","spencer","315"
"12549","buna","343"
"12550","south san francisco, ca 94080","305"
"12551","pembroke park","309"
"12552","naples","319"
"12553","horseshoe bend","312"
"12554","morriston","309"
"12555","lorena","343"
"12556","crow agency","326"
"12557","ranch palos verdes","305"
"12558","frankline","342"
"12559","oxford","338"
"12560","westboruogh","321"
